,date,open,high,low,close
751,2008-05-14,3843.47,3975.79,3843.47,3975.78
752,2008-05-15,4006.66,4038.85,3948.06,3948.09
753,2008-05-16,3948.03,3982.22,3882.9,3936.12
754,2008-05-19,3926.31,3936.28,3865.5,3914.07
755,2008-05-20,3911.1,3946.44,3698.55,3710.82
756,2008-05-21,3668.18,3801.07,3591.57,3783.05
757,2008-05-22,3732.64,3783.85,3704.16,3711.44
758,2008-05-23,3697.89,3741.06,3629.01,3675.15
759,2008-05-26,3643.01,3643.01,3555.76,3559.22
760,2008-05-27,3549.99,3594.66,3533.47,3576.2
761,2008-05-28,3583.28,3698,3561.73,3676.23
762,2008-05-29,3666.2,3677.02,3578.73,3580.87
763,2008-05-30,3585.6,3620.23,3552.66,3611.33
764,2008-06-02,3600.23,3650.48,3580.58,3625.83
765,2008-06-03,3624.57,3641.43,3585.12,3614.11
766,2008-06-04,3601.54,3605.06,3513.64,3546.92
767,2008-06-05,3529.98,3542.24,3487.79,3512.14
768,2008-06-06,3519.12,3532.3,3470.56,3489.5
769,2008-06-10,3344.45,3352.32,3188.8,3206.56
770,2008-06-11,3155.94,3181.82,3097.4,3140.3
771,2008-06-12,3123.64,3148.74,3022.88,3084.63
772,2008-06-13,3087.34,3108.99,2975.66,2979.12
773,2008-06-16,2981.08,3012.99,2900.07,2952.24
774,2008-06-17,2950.4,2977.89,2820.64,2842.68
775,2008-06-18,2820.24,3007.18,2759.11,2991.27
776,2008-06-19,2967.4,2967.4,2768.23,2773.08
777,2008-06-20,2795.47,2946.94,2691.87,2849.67
778,2008-06-23,2798.43,2845.48,2771.36,2789.94
779,2008-06-24,2775.69,2865.9,2770.99,2851.92
780,2008-06-25,2844.92,2973.17,2834.95,2969.54
781,2008-06-26,2964.52,3010.28,2922.79,2980.91
782,2008-06-27,2886.18,2899.84,2787.25,2816.02
783,2008-06-30,2782.84,2834.27,2747.61,2791.82
784,2008-07-01,2799.2,2809.38,2690.18,2698.35
785,2008-07-02,2702.63,2745.94,2670.06,2699.6
786,2008-07-03,2654.48,2807.68,2617.26,2760.61
787,2008-07-04,2751.21,2783.85,2716.02,2741.85
788,2008-07-07,2747.61,2890.99,2747.61,2882.76
789,2008-07-08,2900.57,2939.14,2841.07,2901.84
790,2008-07-09,2927,3015.27,2927,3015.13
791,2008-07-10,2970.98,3056.91,2950.2,2973.73
792,2008-07-11,2962.86,2988.2,2913.87,2953.5
793,2008-07-14,2927.24,2996.59,2917.02,2975.87
794,2008-07-15,2987.06,2997.67,2849.2,2852.98
795,2008-07-16,2818.76,2824.88,2702.66,2745.6
796,2008-07-17,2790.26,2812.99,2705.81,2718.07
797,2008-07-18,2746.54,2818.06,2690.07,2815.46
798,2008-07-21,2792.83,2915.29,2780.28,2911.05
799,2008-07-22,2905.28,2931.45,2890.25,2904.74
800,2008-07-23,2923.05,2941.97,2879.19,2883.32
801,2008-07-24,2905.04,2979.75,2902.98,2977.36
802,2008-07-25,2939.32,2967.72,2916.68,2939.2
803,2008-07-28,2959.11,2997.6,2946.49,2960.85
804,2008-07-29,2921.25,2921.25,2881.05,2905.63
805,2008-07-30,2940.02,2949.94,2866.03,2884.38
806,2008-07-31,2894.25,2899.07,2804.7,2805.21
807,2008-08-01,2786.12,2868.68,2748.75,2840.79
808,2008-08-04,2816.94,2832.9,2767.53,2773.15
809,2008-08-05,2780.76,2792.74,2695.37,2703.08
810,2008-08-06,2723.52,2749.1,2679.66,2721.69
811,2008-08-07,2717.66,2747.88,2683.41,2720.44
812,2008-08-08,2719.38,2719.38,2581.81,2591.46
813,2008-08-11,2579.8,2580.72,2442.79,2456.81
814,2008-08-12,2431.38,2474.32,2413.6,2444.16
815,2008-08-13,2427.5,2466.09,2369.58,2444.67
816,2008-08-14,2429.98,2461.24,2410.49,2443.51
817,2008-08-15,2440.39,2479.15,2412.95,2447.61
818,2008-08-18,2451.31,2452.63,2312.95,2313.4
819,2008-08-19,2285.51,2356.19,2273.89,2348.47
820,2008-08-20,2332.39,2533.3,2312.18,2532.94
821,2008-08-21,2494.26,2535.86,2438.86,2443.98
822,2008-08-22,2421.25,2437.43,2362.63,2404.93
823,2008-08-25,2408.03,2439.91,2373.76,2400.55
824,2008-08-26,2370.53,2390.66,2306.94,2331.53
825,2008-08-27,2322.54,2367.72,2291.35,2325.29
826,2008-08-28,2325.26,2363.56,2316.68,2335.86
827,2008-08-29,2347.4,2418.05,2339.52,2391.64
828,2008-09-01,2372.64,2372.64,2297.02,2309.17
829,2008-09-02,2292.69,2309.21,2268,2285.41
830,2008-09-03,2279.6,2296.03,2219.56,2245.96
831,2008-09-04,2238.65,2270.41,2216.11,2251.15
832,2008-09-05,2193.04,2221.09,2172.94,2183.43
833,2008-09-08,2189.82,2198.76,2119.12,2126.52
834,2008-09-09,2135.22,2150.99,2111.4,2139.15
835,2008-09-10,2124.97,2181.25,2099.23,2143.18
836,2008-09-11,2135.45,2142,2067.25,2072.13
837,2008-09-12,2071.06,2102.98,2066.44,2077.85
838,2008-09-16,2050.32,2050.32,1987.3,2000.65
839,2008-09-17,1981.25,2003.91,1923.55,1929.14
840,2008-09-18,1876.96,1936.73,1804.77,1895.99
841,2008-09-19,2065.78,2073.11,2046.22,2073.11
842,2008-09-22,2228.37,2258.42,2130.31,2207.61
843,2008-09-23,2141.6,2180.37,2118.92,2123.48
844,2008-09-24,2072.65,2139.22,2050.97,2138.85
845,2008-09-25,2143.73,2256.27,2139.62,2223.53
846,2008-09-26,2234.46,2257.16,2192.13,2243.66
847,2008-10-06,2206.56,2206.56,2128.27,2128.7
848,2008-10-07,2043.92,2136.12,2024.65,2102.45
849,2008-10-08,2041.99,2073.07,2000.52,2022.88
850,2008-10-09,2059.58,2063.3,1993.01,1995.3
851,2008-10-10,1913.27,1938.21,1881.67,1906.96
852,2008-10-13,1889.75,1985.63,1841.53,1985.49
853,2008-10-14,2054.41,2060.49,1934.46,1934.62
854,2008-10-15,1911.03,1930.63,1892.02,1914.36
855,2008-10-16,1833.48,1866.9,1818.93,1820.9
856,2008-10-17,1837.91,1851.33,1805.67,1833.26
857,2008-10-20,1828.41,1899.35,1802.09,1896.73
858,2008-10-21,1901.24,1928.19,1880.52,1881.41
859,2008-10-22,1854.6,1887.31,1832.45,1833.32
860,2008-10-23,1794.68,1836.41,1779.13,1834.78
861,2008-10-24,1831.46,1840.88,1769.11,1781.6
862,2008-10-27,1746.67,1746.67,1652.79,1654.67
863,2008-10-28,1614.62,1716.31,1607.67,1705.82
864,2008-10-29,1723.23,1731.26,1657.65,1658.22
865,2008-10-30,1669.97,1723.93,1646.34,1697.66
866,2008-10-31,1688.09,1696.65,1655.09,1663.66
867,2008-11-03,1648.56,1684.56,1643.42,1653.54
868,2008-11-04,1646.2,1648.45,1606.73,1627.76
869,2008-11-05,1641.26,1714.66,1641.26,1691.42
870,2008-11-06,1648.13,1661.44,1638.34,1649.78
871,2008-11-07,1618.75,1690.1,1612.74,1677.83
872,2008-11-10,1714.12,1803.12,1714.12,1801.67
873,2008-11-11,1795.3,1824.93,1778.33,1781.36
874,2008-11-12,1758.48,1806.23,1754.29,1801.82
875,2008-11-13,1777.03,1891.94,1765.64,1874.08
876,2008-11-14,1893.31,1943.65,1874.93,1943.65
877,2008-11-17,1934.74,1987.22,1919.97,1987.22
878,2008-11-18,1974.38,1994.82,1831.76,1839.82
879,2008-11-19,1831.6,1959.52,1823.27,1953.16
880,2008-11-20,1916.7,1976.95,1900.27,1932.43
881,2008-11-21,1872.27,1968.89,1835.09,1920.73
882,2008-11-24,1913.99,1923.93,1835.86,1837.64
883,2008-11-25,1870.06,1883.1,1801.56,1834.29
884,2008-11-26,1832.11,1865.65,1815.02,1843.49
885,2008-11-27,1961.89,1969.02,1870.05,1870.47
886,2008-11-28,1851.1,1866.26,1815.45,1829.92
887,2008-12-01,1823.77,1864.3,1799.84,1864.2
888,2008-12-02,1821.54,1891.13,1814.9,1868.63
889,2008-12-03,1884.6,1952.67,1884.6,1952.67
890,2008-12-04,1980.44,2046.47,1978.14,1982.93
891,2008-12-05,1969.74,2014.2,1965.09,2013.18
892,2008-12-08,2040.47,2095.47,2033.98,2095.04
893,2008-12-09,2104.12,2107.6,2038.07,2040.85
894,2008-12-10,2028.51,2096.39,2014.28,2096.39
895,2008-12-11,2087.43,2107.29,2043.62,2046.34
896,2008-12-12,2027.07,2038.19,1936.28,1960.38
897,2008-12-15,1991.55,2006.22,1941.05,1975.03
898,2008-12-16,1956.99,1994.96,1919.87,1994.45
899,2008-12-17,2002.03,2030.39,1995.65,2001.42
900,2008-12-18,2001.05,2045.94,1982.43,2045.1
901,2008-12-19,2037.37,2075.38,2033.11,2052.11
902,2008-12-22,2050.77,2055.37,1993.33,2017.55
903,2008-12-23,2019.23,2019.23,1918.43,1918.95
904,2008-12-24,1893.22,1912.78,1872.65,1887.07
905,2008-12-25,1891.53,1902.71,1848.71,1870.77
906,2008-12-26,1868.34,1881.08,1850.5,1862.1
907,2008-12-29,1852.41,1861.3,1816.06,1854.76
908,2008-12-30,1852.95,1867.41,1824.53,1833.44
909,2008-12-31,1835.1,1844.42,1813.73,1817.72
910,2009-01-05,1848.33,1882.96,1837.84,1882.96
911,2009-01-06,1880.67,1948.49,1873.01,1942.8
912,2009-01-07,1942.67,1959.25,1930.87,1931.18
913,2009-01-08,1894.66,1902.8,1873.65,1887.99
914,2009-01-09,1886.49,1923.42,1886.49,1918.36
915,2009-01-12,1911.74,1947.08,1905.62,1920.69
916,2009-01-13,1892.66,1908.2,1874.97,1876.19
917,2009-01-14,1873.63,1955.24,1873.63,1955.24
918,2009-01-15,1935.39,1977.19,1930.3,1954.87
919,2009-01-16,1965.44,2026.65,1965.44,1990.21
920,2009-01-19,2010.58,2052.19,1993.95,2012.46
921,2009-01-20,2006.53,2025.19,1986.06,2025.19
922,2009-01-21,1993.67,2047.1,1988.24,2021.71
923,2009-01-22,2034.29,2048.48,2012.74,2044.55
924,2009-01-23,2039.52,2054.33,2025.19,2032.68
925,2009-02-02,2052.44,2059.34,2029.72,2057.06
926,2009-02-03,2056.79,2108.94,2049.89,2108.91
927,2009-02-04,2118.56,2166.41,2117.02,2166.41
928,2009-02-05,2164.55,2211.18,2135.67,2150.97
929,2009-02-06,2158.08,2240.02,2158.08,2237.28
930,2009-02-09,2271.59,2307.91,2257.49,2296.67
931,2009-02-10,2288.07,2327.1,2263.53,2326.75
932,2009-02-11,2287.23,2381.19,2275.57,2331.14
933,2009-02-12,2335.4,2344.66,2248.48,2318.34
934,2009-02-13,2321.56,2402.44,2307.09,2399.06
935,2009-02-16,2421.19,2462.39,2397.18,2462.25
936,2009-02-17,2460.57,2470.62,2384.79,2385.29
937,2009-02-18,2331.66,2369.05,2272.5,2275.84
938,2009-02-19,2295.65,2324.68,2259.59,2298.41
939,2009-02-20,2300.81,2344.77,2276.3,2344.32
940,2009-02-23,2333.81,2419.53,2307.92,2410.48
941,2009-02-24,2376.7,2411.91,2294.52,2301.85
942,2009-02-25,2325.04,2337.42,2226.44,2304.25
943,2009-02-26,2295.43,2332.35,2167.15,2190.19
944,2009-02-27,2164.54,2186.82,2117.06,2140.49
945,2009-03-02,2123.37,2177.29,2112.34,2164.67
946,2009-03-03,2109.84,2168.22,2100.64,2142.15
947,2009-03-04,2150.24,2290.94,2150.24,2285.15
948,2009-03-05,2314.08,2340.37,2259.8,2304.92
949,2009-03-06,2260.76,2313.2,2255.82,2286.58
950,2009-03-09,2302.01,2333.98,2198.54,2202.53
951,2009-03-10,2175.31,2241.24,2168.32,2240.78
952,2009-03-11,2288.05,2292.4,2212.88,2220.38
953,2009-03-12,2208.04,2220.3,2156.6,2215.7
954,2009-03-13,2229.25,2250.24,2200.97,2205.42
955,2009-03-16,2197.25,2247.11,2180.05,2241.61
956,2009-03-17,2244.11,2329.3,2239.67,2322.4
957,2009-03-18,2335.42,2370.56,2328.86,2332.65
958,2009-03-19,2337.52,2386.23,2331.26,2382.56
959,2009-03-20,2389.89,2397.21,2343.27,2379.84
960,2009-03-23,2384.67,2448.35,2375.52,2439.4
961,2009-03-24,2477.57,2483.83,2440.53,2451.78
962,2009-03-25,2435.63,2472.94,2401.05,2401.33
963,2009-03-26,2407.76,2479.83,2379.95,2479.79
964,2009-03-27,2501,2516.38,2481.69,2498.93
965,2009-03-30,2501.31,2508.14,2471.37,2484.49
966,2009-03-31,2436.78,2507.9,2423.57,2507.79
967,2009-04-01,2519.89,2566.54,2519.89,2548.22
968,2009-04-02,2558.77,2599.25,2558.26,2576.4
969,2009-04-03,2597.92,2612.37,2555.61,2570.5
970,2009-04-07,2570.62,2597.06,2543.65,2576.95
971,2009-04-08,2563.72,2573.09,2479.35,2479.35
972,2009-04-09,2477.42,2517.74,2457.42,2517.67
973,2009-04-10,2540.11,2595.6,2530.62,2595.53
974,2009-04-13,2621.98,2668.28,2619.37,2656.52
975,2009-04-14,2651.2,2682.91,2637.38,2676.87
976,2009-04-15,2662.73,2690.64,2627.81,2686.99
977,2009-04-16,2690.51,2706.62,2643.32,2687.11
978,2009-04-17,2675.67,2693.29,2628.62,2650.69
979,2009-04-20,2643.73,2708.45,2640.99,2707.67
980,2009-04-21,2670.28,2697.72,2634.53,2675.44
981,2009-04-22,2687.86,2713.3,2563.36,2576.28
982,2009-04-23,2555.53,2604.16,2543.91,2593.56
983,2009-04-24,2605.7,2609.87,2570.38,2572.89
984,2009-04-27,2566.92,2576.52,2499.44,2513.29
985,2009-04-28,2490.53,2531.54,2485.8,2518.53
986,2009-04-29,2518.85,2615.81,2514.14,2605.37
987,2009-04-30,2616.49,2640.02,2604.45,2622.93
988,2009-05-04,2635.13,2715.19,2632.3,2714.3
989,2009-05-05,2733.11,2751.25,2713.23,2727.01
990,2009-05-06,2721.82,2771.21,2713.54,2764.98
991,2009-05-07,2783.58,2797.47,2731.8,2767.08
992,2009-05-08,2751.5,2800.22,2733.33,2789.22
993,2009-05-11,2808.14,2839.61,2725.27,2725.32
994,2009-05-12,2702.74,2788.61,2699.95,2788.56
995,2009-05-13,2792.42,2822.71,2775.57,2814
996,2009-05-14,2781.05,2804.48,2757.54,2792.6
997,2009-05-15,2800.57,2815.46,2773.32,2796.12
998,2009-05-18,2782.58,2813.76,2740.92,2810.57
999,2009-05-19,2836.34,2849.63,2821.95,2840.08
1000,2009-05-20,2843.54,2849.64,2812.6,2812.86
1001,2009-05-21,2795.83,2808.29,2735.77,2750.01
1002,2009-05-22,2733.02,2762.74,2719.12,2740.68
1003,2009-05-25,2684.21,2761.39,2675.28,2752.72
1004,2009-05-26,2757.31,2762.81,2718.55,2719.76
1005,2009-05-27,2734.42,2768.57,2715.82,2759.71
1006,2009-06-01,2798.93,2864.47,2798.93,2858.34
1007,2009-06-02,2878.53,2892.78,2855.06,2865.1
1008,2009-06-03,2865.73,2939.39,2864.71,2939.39
1009,2009-06-04,2924.27,2961.04,2899.67,2953.75
1010,2009-06-05,2966.06,2975.18,2937.18,2939.31
1011,2009-06-08,2937.64,2978.23,2912.49,2948.48
1012,2009-06-09,2948.95,2960.9,2892.72,2960.56
1013,2009-06-10,2972.42,2995.7,2966.58,2989.59
1014,2009-06-11,2982.97,3000.86,2951.27,2961.63
1015,2009-06-12,2955.57,2976.86,2883.32,2906.29
1016,2009-06-15,2911.42,2967.1,2898.07,2966.19
1017,2009-06-16,2936.51,2979.41,2929.04,2961.22
1018,2009-06-17,2957.58,3017.41,2930.49,3010.59
1019,2009-06-18,3014.44,3061.75,3014.44,3057.43
1020,2009-06-19,3061.9,3086.72,3047.27,3080
1021,2009-06-22,3106.39,3116.16,3072.53,3082.56
1022,2009-06-23,3036.4,3128.53,3028.45,3083.9
1023,2009-06-24,3079.5,3121.21,3068.24,3120.73
1024,2009-06-25,3125.66,3141.17,3103.87,3117.92
1025,2009-06-26,3126.23,3137.08,3109.32,3128.42
1026,2009-06-29,3132.11,3182.42,3122.16,3179.97
1027,2009-06-30,3191.64,3195.72,3159.63,3166.47
1028,2009-07-01,3153.54,3238.79,3150.65,3237.9
1029,2009-07-02,3248.2,3285.09,3247.57,3282.36
1030,2009-07-03,3254.93,3327.67,3249.11,3327.14
1031,2009-07-06,3333.1,3378.05,3333.1,3374.75
1032,2009-07-07,3368.33,3393.22,3327.35,3340.49
1033,2009-07-08,3306.43,3368.07,3261.32,3352.27
1034,2009-07-09,3348.22,3396.48,3334.68,3396.3
1035,2009-07-10,3398.91,3428.03,3375.97,3398.31
1036,2009-07-13,3382.57,3403.74,3358.52,3361.01
1037,2009-07-14,3375.87,3454.75,3375.87,3454.75
1038,2009-07-15,3467.13,3497.51,3467.13,3493.3
1039,2009-07-16,3516.78,3543.02,3489.56,3501.24
1040,2009-07-17,3499.51,3527.47,3482.87,3519.81
1041,2009-07-20,3532.52,3594.87,3515.53,3591.12
1042,2009-07-21,3603.4,3610.33,3533.16,3539.83
1043,2009-07-22,3532.63,3607.37,3532.38,3606.92
1044,2009-07-23,3613.6,3653.84,3596.36,3651.97
1045,2009-07-24,3672.21,3687.49,3591.88,3667.56
1046,2009-07-27,3680.15,3744.24,3669.51,3743.63
1047,2009-07-28,3745.55,3756.78,3705.04,3755.82
1048,2009-07-29,3741.78,3765.59,3453.64,3558.51
1049,2009-07-30,3587.05,3656.92,3511.29,3634.82
1050,2009-07-31,3670.19,3735.8,3635.55,3734.62
1051,2009-08-03,3754.22,3789.94,3716.57,3787.03
1052,2009-08-04,3803.06,3803.06,3712.43,3786.61
1053,2009-08-05,3781.4,3789.13,3691.98,3740.94
1054,2009-08-06,3707.91,3739.58,3602.57,3663.12
1055,2009-08-07,3655.46,3686.54,3539.7,3555.09
1056,2009-08-10,3589.72,3613.46,3485.36,3544.54
1057,2009-08-11,3558.65,3569.15,3509.72,3556.38
1058,2009-08-12,3546.5,3546.5,3390.36,3397.4
1059,2009-08-13,3398.89,3448.86,3338.85,3440.82
1060,2009-08-14,3437.95,3454.95,3334.73,3344.46
1061,2009-08-17,3283.44,3319.8,3137.48,3140.27
1062,2009-08-18,3110.71,3186.81,3083.2,3171.99
1063,2009-08-19,3178.28,3183.01,2982.22,3014.57
1064,2009-08-20,3021.25,3146.57,3021.25,3144.39
1065,2009-08-21,3135.37,3221.17,3113.7,3203.62
1066,2009-08-24,3222.4,3241.52,3178.86,3229.6
1067,2009-08-25,3210.85,3210.85,3019.12,3109.83
1068,2009-08-26,3082.68,3203.79,3065.46,3172.39
1069,2009-08-27,3149.57,3212.27,3116.89,3156.3
1070,2009-08-28,3152.04,3168.19,3030.73,3046.78
1071,2009-08-31,3003.54,3003.54,2825.77,2830.27
1072,2009-09-01,2804.58,2901.28,2795.49,2843.7
1073,2009-09-02,2824.64,2904.79,2813.62,2890.93
1074,2009-09-03,2898.45,3059.99,2892.65,3051.96
1075,2009-09-04,3055.35,3099.39,3038.99,3077.14
1076,2009-09-07,3097.79,3153.23,3078.13,3104.21
1077,2009-09-08,3084.2,3170.97,3047.3,3170.97
1078,2009-09-09,3188.31,3207.39,3143.74,3194.91
1079,2009-09-10,3179.19,3204.12,3150.17,3162.91
1080,2009-09-11,3152.81,3253.45,3152.69,3238.13
1081,2009-09-14,3248.35,3298.91,3240.53,3293.39
1082,2009-09-15,3298.81,3325.74,3264.95,3302.64
1083,2009-09-16,3290.39,3296.94,3212.45,3258.24
1084,2009-09-17,3274.58,3329.12,3274.58,3320.1
1085,2009-09-18,3325.06,3330.43,3170.96,3199.69
1086,2009-09-21,3163.51,3210.64,3090.61,3208.6
1087,2009-09-22,3196.01,3237.22,3131.02,3131.03
1088,2009-09-23,3130.14,3159.17,3041.42,3060.07
1089,2009-09-24,3041.82,3122.05,2989.24,3080.93
1090,2009-09-25,3057.11,3090.07,3028.41,3058.53
1091,2009-09-28,3066.37,3088.08,2959.74,2972.64
1092,2009-09-29,2975.53,2998.55,2923.93,2972.29
1093,2009-09-30,2992.98,3033.74,2988.29,3004.8
1094,2009-10-09,3078.75,3164.03,3071.27,3163.71
1095,2009-10-12,3181.58,3193.59,3151.26,3151.63
1096,2009-10-13,3144.02,3199.92,3140.5,3198.52
1097,2009-10-14,3209.06,3276.55,3204.31,3227.4
1098,2009-10-15,3258.55,3287.63,3227.09,3239.64
1099,2009-10-16,3250.1,3268.43,3188.43,3241.71
1100,2009-10-19,3238.85,3330.79,3231.81,3329.16
1101,2009-10-20,3355.36,3379.63,3343.02,3377.57
1102,2009-10-21,3375.03,3414.66,3358.55,3369.28
1103,2009-10-22,3364.15,3381.15,3341.42,3347.32
1104,2009-10-23,3354.98,3436.39,3354.98,3413.25
1105,2009-10-26,3421.7,3432.9,3385.44,3414.24
1106,2009-10-27,3384.29,3392.1,3314.32,3314.72
1107,2009-10-28,3303.77,3337.17,3258.27,3329.33
1108,2009-10-29,3265.19,3291.18,3239,3247.05
1109,2009-10-30,3305.38,3329.54,3276.32,3280.37
1110,2009-11-02,3205.83,3394.72,3198.31,3392.8
1111,2009-11-03,3402.53,3447.48,3397.25,3435.43
1112,2009-11-04,3443.52,3476.34,3415.22,3453.89
1113,2009-11-05,3458.86,3471.83,3432.26,3464.32
1114,2009-11-06,3491.07,3506.03,3474.36,3483.02
1115,2009-11-09,3487.11,3495.89,3452.61,3495.79
1116,2009-11-10,3520.4,3532.19,3501.5,3503.78
1117,2009-11-11,3500.59,3514.83,3468.86,3495.67
1118,2009-11-12,3506.95,3529.06,3487.68,3499.99
1119,2009-11-13,3489.54,3518.89,3445.36,3518.72
1120,2009-11-16,3541.05,3625.89,3541.05,3625.8
1121,2009-11-17,3644.96,3649.42,3619.99,3628.35
1122,2009-11-18,3633.85,3652.81,3612.79,3630.23
1123,2009-11-19,3638.07,3653.9,3604.61,3642.44
1124,2009-11-20,3630.58,3658.21,3597.31,3631.01
1125,2009-11-23,3636.53,3666.27,3628.2,3665.51
1126,2009-11-24,3680.75,3698.13,3538.86,3548.08
1127,2009-11-25,3541.51,3630.3,3508.06,3629.63
1128,2009-11-26,3635.79,3646.61,3472.95,3485.77
1129,2009-11-27,3440.34,3480.93,3367.29,3382.51
1130,2009-11-30,3415.08,3511.76,3415.08,3511.67
1131,2009-12-01,3507.56,3566.78,3485.52,3560.83
1132,2009-12-02,3578.87,3607.56,3570.29,3597.33
1133,2009-12-03,3596.95,3603.12,3551.48,3590.88
1134,2009-12-04,3581.63,3646.26,3530.06,3643.49
1135,2009-12-07,3644.62,3672.8,3633.45,3668.83
1136,2009-12-08,3670.81,3671.04,3590.94,3624.02
1137,2009-12-09,3579.28,3603.7,3543.42,3554.48
1138,2009-12-10,3579.83,3601.29,3544.9,3577.24
1139,2009-12-11,3589.41,3614.95,3568.51,3575.02
1140,2009-12-14,3572.53,3623.27,3495.64,3612.75
1141,2009-12-15,3594.51,3620.32,3578.28,3583.34
1142,2009-12-16,3568.28,3610.69,3550.67,3560.72
1143,2009-12-17,3571.05,3582.44,3475.84,3480.15
1144,2009-12-18,3450.04,3453.35,3385.68,3391.74
1145,2009-12-21,3386.33,3404.64,3354.65,3396.62
1146,2009-12-22,3402.23,3404.75,3296.76,3305.54
1147,2009-12-23,3303.73,3342.99,3296.29,3336.48
1148,2009-12-24,3346.76,3445.7,3339.3,3438.82
1149,2009-12-25,3434.326,3441.956,3410.667,3424.783
1150,2009-12-28,3432.82,3489.574,3432.82,3478.433
1151,2009-12-29,3481.903,3501.247,3451.177,3500.737
1152,2009-12-30,3503.816,3561.44,3498.38,3559.287
1153,2009-12-31,3561.367,3579.52,3542.38,3575.395
1154,2010-01-04,3592.468,3597.75,3535.38,3536.221
1155,2010-01-05,3545.186,3577.53,3497.66,3564.038
1156,2010-01-06,3558.7,3588.83,3541.17,3542.209
1157,2010-01-07,3543.16,3558.56,3452.77,3472.313
1158,2010-01-08,3456.908,3482.08,3426.7,3480.403
1159,2010-01-11,3593.106,3594.53,3465.32,3482.68
1160,2010-01-12,3477.842,3535.41,3437.66,3535.407
1161,2010-01-13,3448.291,3490.11,3415.69,3421.116
1162,2010-01-14,3433.472,3470.32,3411.81,3469.616
1163,2010-01-15,3472.524,3500.07,3448.66,3483.312
1164,2010-01-18,3471.777,3501.26,3458.04,3501.258
1165,2010-01-19,3506.806,3528.39,3497.09,3507.877
1166,2010-01-20,3512.246,3515.45,3387.82,3395.435
1167,2010-01-21,3397.043,3425.18,3364.72,3409.299
1168,2010-01-22,3364.452,3390.8,3293.19,3366.717
1169,2010-01-25,3340.013,3372.43,3326.27,3327.992
1170,2010-01-26,3328.113,3341.2,3222.14,3243.149
1171,2010-01-27,3243.038,3255.12,3183.36,3198.868
1172,2010-01-28,3195.289,3220.31,3168.46,3207.379
1173,2010-01-29,3190.315,3249.45,3176.92,3204.912
1174,2010-02-01,3198.23,3198.31,3116.44,3152.904
1175,2010-02-02,3170.778,3211.94,3143.09,3146.313
1176,2010-02-03,3160.712,3231.07,3094.57,3230.806
1177,2010-02-04,3206.431,3242.52,3190.44,3219.349
1178,2010-02-05,3147.721,3177.42,3129.92,3153.272
1179,2010-02-08,3152.253,3172.31,3133.81,3151.52
1180,2010-02-09,3147.761,3178.95,3144.48,3169.058
1181,2010-02-10,3195.142,3214.16,3182.83,3214.138
1182,2010-02-11,3216.688,3238.35,3207.17,3220.262
1183,2010-02-12,3232.879,3253.2,3228.74,3251.044
1184,2010-02-22,3248.947,3261.95,3232.78,3234.015
1185,2010-02-23,3225.393,3225.39,3152.93,3198.521
1186,2010-02-24,3177.082,3244.77,3165.13,3244.769
1187,2010-02-25,3252.153,3294.14,3249.33,3292.06
1188,2010-02-26,3286.095,3301.15,3273.69,3282.143
1189,2010-03-01,3290.007,3330.38,3287.56,3324.825
1190,2010-03-02,3327.103,3339.89,3299.68,3311.53
1191,2010-03-03,3313.023,3335.65,3293.92,3335.654
1192,2010-03-04,3338.674,3345.91,3244.98,3250.573
1193,2010-03-05,3253.164,3276.4,3239.68,3260.271
1194,2010-03-08,3268.397,3293.93,3258.03,3286.144
1195,2010-03-09,3285.62,3322.51,3255.98,3306.176
1196,2010-03-10,3304.036,3321.08,3267.76,3280.317
1197,2010-03-11,3282.199,3303.49,3251.7,3277.335
1198,2010-03-12,3277.309,3284.26,3232.12,3233.824
1199,2010-03-15,3231.216,3234.82,3171.8,3183.276
1200,2010-03-16,3183.775,3203.8,3169.1,3203.66
1201,2010-03-17,3214.216,3273.78,3207.27,3273.779
1202,2010-03-18,3277.883,3295.37,3256.59,3267.814
1203,2010-03-19,3270.978,3296.41,3251.14,3293.292
1204,2010-03-22,3297.824,3313.92,3288.51,3302.439
1205,2010-03-23,3305.554,3309.12,3272.92,3275.928
1206,2010-03-24,3282.052,3298.54,3271.03,3277.087
1207,2010-03-25,3270.39,3270.39,3222.82,3229.156
1208,2010-03-26,3226.8,3285.39,3220.59,3274.941
1209,2010-03-29,3295.763,3363.61,3293.67,3358.819
1210,2010-03-30,3361.353,3372.26,3350.31,3367.207
1211,2010-03-31,3369.193,3369.9,3338.74,3345.844
1212,2010-04-01,3349.884,3392.48,3349.88,3391.905
1213,2010-04-02,3400.139,3412.2,3391.81,3407.281
1214,2010-04-06,3422.849,3436.29,3386.89,3405.442
1215,2010-04-07,3403.088,3404.58,3369.02,3387.705
1216,2010-04-08,3381.306,3381.31,3336.16,3346.409
1217,2010-04-09,3348.773,3379.4,3342.47,3379.365
1218,2010-04-12,3388.355,3393.56,3330.3,3351.478
1219,2010-04-13,3350.726,3401.707,3324.048,3391.716
1220,2010-04-14,3394.635,3404.24,3377.44,3404.24
1221,2010-04-15,3407.025,3412.94,3365.88,3394.803
1222,2010-04-16,3388.286,3388.29,3348.78,3357.22
1223,2010-04-19,3313.499,3313.5,3175.44,3177.299
1224,2010-04-20,3176.414,3196.65,3130.96,3173.591
1225,2010-04-21,3178.877,3237.54,3164.76,3236.83
